open_ticket_id,open_ticket_title,open_ticket_priority,open_ticket_sla_class,open_ticket_issue_type,match_rank,matched_ticket_id,matched_ticket_title,matched_issue_type,matched_completed_by,matched_resolution_hours,matched_priority,similarity_score
T20251229.0004,New user account creation,Low,Service Request,SW:Defect,5,T20260131.0007,New user account creation,Triage,"Moore, James",174.5,Low,1.0
T20251217.0002,File recovery request,Medium,Service Request,SW:Defect,1,T20260221.0011,File recovery request,IT:Applications,"Miller, Susan",126.0,Medium,1.0
T20251217.0002,File recovery request,Medium,Service Request,SW:Defect,2,T20251228.0007,File recovery request,IT:Applications,"Taylor, Mark",113.0,Medium,1.0
T20251217.0002,File recovery request,Medium,Service Request,SW:Defect,3,T20251215.0004,File recovery request,IT:Change,"Moore, James",68.0,Medium,1.0
T20251217.0002,File recovery request,Medium,Service Request,SW:Defect,4,T20260203.0009,File recovery request,SW:Defect,"Anderson, Scott",141.5,Medium,1.0
T20251217.0002,File recovery request,Medium,Service Request,SW:Defect,5,T20260107.0002,File recovery request,SW:Internal,"Miller, Susan",124.5,Medium,1.0
T20260209.0005,Email bouncing back to external clients,Low,Service Request,SW:Defect,1,T20260119.0001,Email bouncing back to external clients,Triage,"Moore, James",195.0,Critical,1.0
T20260209.0005,Email bouncing back to external clients,Low,Service Request,SW:Defect,2,T20251209.0007,Email bouncing back to external clients,SW:Support,"Anderson, Scott",169.5,Critical,1.0
T20260209.0005,Email bouncing back to external clients,Low,Service Request,SW:Defect,3,T20251226.0005,Email bouncing back to external clients,SW:Support,"Miller, Susan",137.0,Critical,1.0
T20260209.0005,Email bouncing back to external clients,Low,Service Request,SW:Defect,4,T20260114.0007,Email bouncing back to external clients,SW:Internal,"Miller, Susan",29.0,Critical,1.0
T20260209.0005,Email bouncing back to external clients,Low,Service Request,SW:Defect,5,T20251210.0005,Email bouncing back to external clients,IT:Hardware,"Taylor, Mark",100.5,Critical,1.0
T20260102.0003,Teams calls have audio echo,Critical,Service Request,IT:Change,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20260102.0003,Teams calls have audio echo,Critical,Service Request,IT:Change,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20260102.0003,Teams calls have audio echo,Critical,Service Request,IT:Change,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20260102.0003,Teams calls have audio echo,Critical,Service Request,IT:Change,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20260102.0003,Teams calls have audio echo,Critical,Service Request,IT:Change,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20251231.0003,New employee laptop setup,Critical,Service Request,IT:Change,1,T20260218.0006,New employee laptop setup,IT:Change,"Taylor, Mark",119.0,Low,1.0
T20251231.0003,New employee laptop setup,Critical,Service Request,IT:Change,2,T20260222.0006,New employee laptop setup,Triage,"Anderson, Scott",11.5,Low,1.0
T20251231.0003,New employee laptop setup,Critical,Service Request,IT:Change,3,T20251223.0007,New employee laptop setup,SW:Defect,"Moore, James",168.5,Low,1.0
T20251231.0003,New employee laptop setup,Critical,Service Request,IT:Change,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20251231.0003,New employee laptop setup,Critical,Service Request,IT:Change,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20260202.0003,Shared drive access denied,Medium,Service Request,SW:Internal,1,T20251207.0010,Shared drive access denied,SW:Change,"Moore, James",176.5,Medium,1.0
T20260202.0003,Shared drive access denied,Medium,Service Request,SW:Internal,2,T20260302.0006,Shared drive access denied,SW:Internal,"Moore, James",51.0,Medium,1.0
T20260202.0003,Shared drive access denied,Medium,Service Request,SW:Internal,3,T20251219.0006,Shared drive access denied,SW:Defect,"Anderson, Scott",144.0,Medium,1.0
T20260202.0003,Shared drive access denied,Medium,Service Request,SW:Internal,4,T20260209.0013,Shared drive access denied,SW:Internal,"Taylor, Mark",55.5,Medium,1.0
T20260202.0003,Shared drive access denied,Medium,Service Request,SW:Internal,5,T20260117.0006,Shared drive access denied,SW:Internal,"Anderson, Scott",156.0,Medium,1.0
T20260301.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20260301.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20260301.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20260301.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
T20260301.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,5,T20251206.0007,Suspicious phishing email reported,SW:Support,"Miller, Susan",115.5,High,1.0
T20260221.0003,Monitor flickering on docking station,Medium,Service Request,SW:Defect,1,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,1.0
T20260221.0003,Monitor flickering on docking station,Medium,Service Request,SW:Defect,2,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,1.0
T20260221.0003,Monitor flickering on docking station,Medium,Service Request,SW:Defect,3,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,1.0
T20260221.0003,Monitor flickering on docking station,Medium,Service Request,SW:Defect,4,T20251208.0004,Monitor flickering on docking station,SW:Support,"Anderson, Scott",60.0,Medium,1.0
T20260221.0003,Monitor flickering on docking station,Medium,Service Request,SW:Defect,5,T20260115.0004,Monitor flickering on docking station,IT:Applications,"Moore, James",165.0,Medium,1.0
T20251230.0001,Request for additional monitor,Low,Service Request,IT:Applications,1,T20260218.0007,Request for additional monitor,Triage,"Moore, James",80.0,Low,1.0
T20251230.0001,Request for additional monitor,Low,Service Request,IT:Applications,2,T20251224.0004,Request for additional monitor,IT:Hardware,"Anderson, Scott",64.0,Low,1.0
T20251230.0001,Request for additional monitor,Low,Service Request,IT:Applications,3,T20260220.0014,Request for additional monitor,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20251230.0001,Request for additional monitor,Low,Service Request,IT:Applications,4,T20260104.0006,Request for additional monitor,SW:Change,"Miller, Susan",26.0,Low,1.0
T20251230.0001,Request for additional monitor,Low,Service Request,IT:Applications,5,T20260116.0016,Request for additional monitor,SW:Internal,"Anderson, Scott",174.0,Low,1.0
T20260115.0001,Laptop battery not holding charge,High,Service Request,IT:Change,1,T20260112.0001,Laptop battery not holding charge,Triage,"Anderson, Scott",212.0,Medium,1.0
T20260115.0001,Laptop battery not holding charge,High,Service Request,IT:Change,2,T20260218.0009,Laptop battery not holding charge,SW:Internal,"Miller, Susan",173.5,Medium,1.0
T20260115.0001,Laptop battery not holding charge,High,Service Request,IT:Change,3,T20260209.0007,Laptop battery not holding charge,SW:Internal,"Taylor, Mark",37.5,Medium,1.0
T20260115.0001,Laptop battery not holding charge,High,Service Request,IT:Change,4,T20260214.0003,Laptop battery not holding charge,IT:Change,"Miller, Susan",144.5,Medium,1.0
T20260115.0001,Laptop battery not holding charge,High,Service Request,IT:Change,5,T20260124.0014,Laptop battery not holding charge,SW:Support,"Moore, James",47.5,Medium,1.0
T20260115.0002,Printer jamming on 2nd floor,Medium,Medium,SW:Support,1,T20260206.0006,Printer jamming on 2nd floor,SW:Support,"Miller, Susan",53.5,Medium,1.0
T20260115.0002,Printer jamming on 2nd floor,Medium,Medium,SW:Support,2,T20260124.0009,Printer jamming on 2nd floor,Triage,"Miller, Susan",213.5,Medium,1.0
T20260115.0002,Printer jamming on 2nd floor,Medium,Medium,SW:Support,3,T20260205.0011,Printer jamming on 2nd floor,SW:Defect,"Anderson, Scott",48.5,Medium,1.0
T20260115.0002,Printer jamming on 2nd floor,Medium,Medium,SW:Support,4,T20251225.0004,Printer jamming on 2nd floor,IT:Hardware,"Anderson, Scott",151.5,Medium,1.0
T20260115.0002,Printer jamming on 2nd floor,Medium,Medium,SW:Support,5,T20251209.0006,Printer jamming on 2nd floor,IT:Change,"Anderson, Scott",6.5,Medium,1.0
T20260219.0001,Slow computer performance,High,High,IT:Applications,1,T20251221.0005,Slow computer performance,Triage,"Miller, Susan",219.0,Medium,1.0
T20260219.0001,Slow computer performance,High,High,IT:Applications,2,T20251216.0008,Slow computer performance,SW:Change,"Miller, Susan",158.5,Medium,1.0
T20260219.0001,Slow computer performance,High,High,IT:Applications,3,T20260114.0006,Slow computer performance,IT:Hardware,"Moore, James",173.0,Medium,1.0
T20260219.0001,Slow computer performance,High,High,IT:Applications,4,T20260224.0004,Slow computer performance,SW:Change,"Miller, Susan",127.0,Medium,1.0
T20260219.0001,Slow computer performance,High,High,IT:Applications,5,T20260117.0008,Slow computer performance,SW:Support,"Miller, Susan",186.0,Medium,1.0
T20260120.0001,Request to install project management software,Medium,Service Request,SW:Defect,1,T20260216.0012,Request to install project management software,IT:Hardware,"Anderson, Scott",120.0,Low,1.0
T20260120.0001,Request to install project management software,Medium,Service Request,SW:Defect,2,T20260110.0002,Request to install project management software,IT:Hardware,"Anderson, Scott",32.5,Low,1.0
T20260120.0001,Request to install project management software,Medium,Service Request,SW:Defect,3,T20260125.0005,Request to install project management software,SW:Internal,"Taylor, Mark",100.0,Low,1.0
T20260120.0001,Request to install project management software,Medium,Service Request,SW:Defect,4,T20260104.0002,Request to install project management software,SW:Defect,"Miller, Susan",43.5,Low,1.0
T20260120.0001,Request to install project management software,Medium,Service Request,SW:Defect,5,T20260208.0006,Request to install project management software,SW:Support,"Miller, Susan",4.5,Low,1.0
T20251215.0001,New employee laptop setup,Medium,Service Request,SW:Support,1,T20260218.0006,New employee laptop setup,IT:Change,"Taylor, Mark",119.0,Low,1.0
T20251215.0001,New employee laptop setup,Medium,Service Request,SW:Support,2,T20260222.0006,New employee laptop setup,Triage,"Anderson, Scott",11.5,Low,1.0
T20251215.0001,New employee laptop setup,Medium,Service Request,SW:Support,3,T20251223.0007,New employee laptop setup,SW:Defect,"Moore, James",168.5,Low,1.0
T20251215.0001,New employee laptop setup,Medium,Service Request,SW:Support,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20251215.0001,New employee laptop setup,Medium,Service Request,SW:Support,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20260102.0001,Software license expired for Adobe Acrobat,Medium,Service Request,SW:Internal,1,T20260204.0006,Software license expired for Adobe Acrobat,IT:Applications,"Moore, James",1.0,Low,1.0
T20260102.0001,Software license expired for Adobe Acrobat,Medium,Service Request,SW:Internal,2,T20260102.0002,Software license expired for Adobe Acrobat,SW:Defect,"Taylor, Mark",127.0,Low,1.0
T20260102.0001,Software license expired for Adobe Acrobat,Medium,Service Request,SW:Internal,3,T20260129.0006,Software license expired for Adobe Acrobat,SW:Internal,"Miller, Susan",169.0,Low,1.0
T20260102.0001,Software license expired for Adobe Acrobat,Medium,Service Request,SW:Internal,4,T20260114.0011,Software license expired for Adobe Acrobat,IT:Hardware,"Moore, James",111.0,Low,1.0
T20260102.0001,Software license expired for Adobe Acrobat,Medium,Service Request,SW:Internal,5,T20251231.0010,Software license expired for Adobe Acrobat,Triage,"Moore, James",168.5,Low,1.0
T20260203.0001,New employee laptop setup,Medium,Service Request,IT:Hardware,1,T20260218.0006,New employee laptop setup,IT:Change,"Taylor, Mark",119.0,Low,1.0
T20260203.0001,New employee laptop setup,Medium,Service Request,IT:Hardware,2,T20260222.0006,New employee laptop setup,Triage,"Anderson, Scott",11.5,Low,1.0
T20260203.0001,New employee laptop setup,Medium,Service Request,IT:Hardware,3,T20251223.0007,New employee laptop setup,SW:Defect,"Moore, James",168.5,Low,1.0
T20260203.0001,New employee laptop setup,Medium,Service Request,IT:Hardware,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20260203.0001,New employee laptop setup,Medium,Service Request,IT:Hardware,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20251215.0002,Teams calls have audio echo,Medium,Medium,SW:Defect,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20251215.0002,Teams calls have audio echo,Medium,Medium,SW:Defect,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20251215.0002,Teams calls have audio echo,Medium,Medium,SW:Defect,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20251215.0002,Teams calls have audio echo,Medium,Medium,SW:Defect,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20251215.0002,Teams calls have audio echo,Medium,Medium,SW:Defect,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20251224.0002,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,1,T20260301.0006,Windows update causing BSOD,IT:Change,"Taylor, Mark",209.5,Critical,1.0
T20251224.0002,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,2,T20251228.0006,Windows update causing BSOD,IT:Hardware,"Miller, Susan",42.5,Critical,1.0
T20251224.0002,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,3,T20251222.0005,Windows update causing BSOD,IT:Hardware,"Moore, James",2.0,Critical,1.0
T20251224.0002,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,4,T20260212.0016,Windows update causing BSOD,SW:Defect,"Moore, James",170.5,Critical,1.0
T20251224.0002,Windows update causing BSOD,Medium,Maintenance,IT:Hardware,5,T20251230.0011,Windows update causing BSOD,Triage,"Taylor, Mark",30.0,Critical,1.0
T20251204.0003,Teams calls have audio echo,High,Service Request,IT:Hardware,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20251204.0003,Teams calls have audio echo,High,Service Request,IT:Hardware,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20251204.0003,Teams calls have audio echo,High,Service Request,IT:Hardware,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20251204.0003,Teams calls have audio echo,High,Service Request,IT:Hardware,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20251204.0003,Teams calls have audio echo,High,Service Request,IT:Hardware,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20251218.0002,Zoom meeting room setup,Low,Service Request,IT:Hardware,1,T20251209.0009,Zoom meeting room setup,SW:Support,"Taylor, Mark",33.5,Low,1.0
T20251218.0002,Zoom meeting room setup,Low,Service Request,IT:Hardware,2,T20260119.0014,Zoom meeting room setup,IT:Change,"Taylor, Mark",57.0,Low,1.0
T20251218.0002,Zoom meeting room setup,Low,Service Request,IT:Hardware,3,T20260124.0006,Zoom meeting room setup,IT:Change,"Anderson, Scott",92.5,Low,1.0
T20251218.0002,Zoom meeting room setup,Low,Service Request,IT:Hardware,4,T20260110.0012,Zoom meeting room setup,SW:Internal,"Moore, James",81.0,Low,1.0
T20251218.0002,Zoom meeting room setup,Low,Service Request,IT:Hardware,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20260103.0001,New user account creation,High,Service Request,SW:Internal,1,T20251207.0003,New user account creation,SW:Defect,"Moore, James",40.5,Low,1.0
T20260103.0001,New user account creation,High,Service Request,SW:Internal,2,T20251209.0008,New user account creation,SW:Internal,"Miller, Susan",64.0,Low,1.0
T20260103.0001,New user account creation,High,Service Request,SW:Internal,3,T20260120.0007,New user account creation,IT:Change,"Taylor, Mark",88.5,Low,1.0
T20260103.0001,New user account creation,High,Service Request,SW:Internal,4,T20251204.0011,New user account creation,IT:Change,"Moore, James",47.0,Low,1.0
T20260103.0001,New user account creation,High,Service Request,SW:Internal,5,T20260131.0007,New user account creation,Triage,"Moore, James",174.5,Low,1.0
T20260227.0005,New employee laptop setup,Medium,Service Request,SW:Internal,1,T20260218.0006,New employee laptop setup,IT:Change,"Taylor, Mark",119.0,Low,1.0
T20260227.0005,New employee laptop setup,Medium,Service Request,SW:Internal,2,T20260222.0006,New employee laptop setup,Triage,"Anderson, Scott",11.5,Low,1.0
T20260227.0005,New employee laptop setup,Medium,Service Request,SW:Internal,3,T20251223.0007,New employee laptop setup,SW:Defect,"Moore, James",168.5,Low,1.0
T20260227.0005,New employee laptop setup,Medium,Service Request,SW:Internal,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20260227.0005,New employee laptop setup,Medium,Service Request,SW:Internal,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20260209.0006,Monitor flickering on docking station,Medium,Service Request,IT:Change,1,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,1.0
T20260209.0006,Monitor flickering on docking station,Medium,Service Request,IT:Change,2,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,1.0
T20260209.0006,Monitor flickering on docking station,Medium,Service Request,IT:Change,3,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,1.0
T20260209.0006,Monitor flickering on docking station,Medium,Service Request,IT:Change,4,T20251208.0004,Monitor flickering on docking station,SW:Support,"Anderson, Scott",60.0,Medium,1.0
T20260209.0006,Monitor flickering on docking station,Medium,Service Request,IT:Change,5,T20260115.0004,Monitor flickering on docking station,IT:Applications,"Moore, James",165.0,Medium,1.0
T20260218.0005,Windows update causing BSOD,High,Maintenance,SW:Internal,1,T20260301.0006,Windows update causing BSOD,IT:Change,"Taylor, Mark",209.5,Critical,1.0
T20260218.0005,Windows update causing BSOD,High,Maintenance,SW:Internal,2,T20251228.0006,Windows update causing BSOD,IT:Hardware,"Miller, Susan",42.5,Critical,1.0
T20260218.0005,Windows update causing BSOD,High,Maintenance,SW:Internal,3,T20251222.0005,Windows update causing BSOD,IT:Hardware,"Moore, James",2.0,Critical,1.0
T20260218.0005,Windows update causing BSOD,High,Maintenance,SW:Internal,4,T20260212.0016,Windows update causing BSOD,SW:Defect,"Moore, James",170.5,Critical,1.0
T20260218.0005,Windows update causing BSOD,High,Maintenance,SW:Internal,5,T20251230.0011,Windows update causing BSOD,Triage,"Taylor, Mark",30.0,Critical,1.0
T20260110.0004,MFA not working on mobile device,High,High,SW:Internal,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20260110.0004,MFA not working on mobile device,High,High,SW:Internal,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20260110.0004,MFA not working on mobile device,High,High,SW:Internal,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20260110.0004,MFA not working on mobile device,High,High,SW:Internal,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20260110.0004,MFA not working on mobile device,High,High,SW:Internal,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20251229.0002,Keyboard and mouse not responding,Low,Low,IT:Applications,1,T20251217.0004,Keyboard and mouse not responding,IT:Applications,"Taylor, Mark",105.0,Medium,1.0
T20251229.0002,Keyboard and mouse not responding,Low,Low,IT:Applications,2,T20251226.0016,Keyboard and mouse not responding,IT:Hardware,"Anderson, Scott",39.0,Medium,1.0
T20251229.0002,Keyboard and mouse not responding,Low,Low,IT:Applications,3,T20260113.0007,Keyboard and mouse not responding,SW:Change,"Taylor, Mark",57.5,Medium,1.0
T20251229.0002,Keyboard and mouse not responding,Low,Low,IT:Applications,4,T20260302.0010,Keyboard and mouse not responding,Triage,"Taylor, Mark",3.5,Medium,1.0
T20251229.0002,Keyboard and mouse not responding,Low,Low,IT:Applications,5,T20251228.0004,Keyboard and mouse not responding,Triage,"Taylor, Mark",208.5,Medium,1.0
T20260202.0002,Internet speed slow at branch office,Critical,High,IT:Hardware,1,T20260219.0004,Internet speed slow at branch office,SW:Support,"Moore, James",156.0,High,1.0
T20260202.0002,Internet speed slow at branch office,Critical,High,IT:Hardware,2,T20260220.0006,Internet speed slow at branch office,SW:Internal,"Taylor, Mark",82.5,High,1.0
T20260202.0002,Internet speed slow at branch office,Critical,High,IT:Hardware,3,T20260102.0006,Internet speed slow at branch office,SW:Internal,"Miller, Susan",201.5,High,1.0
T20260202.0002,Internet speed slow at branch office,Critical,High,IT:Hardware,4,T20260221.0007,Internet speed slow at branch office,SW:Support,"Miller, Susan",48.5,High,1.0
T20260202.0002,Internet speed slow at branch office,Critical,High,IT:Hardware,5,T20251215.0007,Internet speed slow at branch office,IT:Applications,"Miller, Susan",105.5,High,1.0
T20251222.0001,New user account creation,Low,Service Request,IT:Change,1,T20251207.0003,New user account creation,SW:Defect,"Moore, James",40.5,Low,1.0
T20251222.0001,New user account creation,Low,Service Request,IT:Change,2,T20251209.0008,New user account creation,SW:Internal,"Miller, Susan",64.0,Low,1.0
T20251222.0001,New user account creation,Low,Service Request,IT:Change,3,T20260120.0007,New user account creation,IT:Change,"Taylor, Mark",88.5,Low,1.0
T20251222.0001,New user account creation,Low,Service Request,IT:Change,4,T20251204.0011,New user account creation,IT:Change,"Moore, James",47.0,Low,1.0
T20251222.0001,New user account creation,Low,Service Request,IT:Change,5,T20260131.0007,New user account creation,Triage,"Moore, James",174.5,Low,1.0
T20260117.0002,Need access to CRM application,Low,Service Request,Triage,1,T20260114.0005,Need access to CRM application,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20260117.0002,Need access to CRM application,Low,Service Request,Triage,2,T20251209.0010,Need access to CRM application,SW:Support,"Anderson, Scott",221.5,Low,1.0
T20260117.0002,Need access to CRM application,Low,Service Request,Triage,3,T20260301.0007,Need access to CRM application,IT:Hardware,"Moore, James",233.0,Low,1.0
T20260117.0002,Need access to CRM application,Low,Service Request,Triage,4,T20260123.0003,Need access to CRM application,SW:Internal,"Anderson, Scott",75.0,Low,1.0
T20260117.0002,Need access to CRM application,Low,Service Request,Triage,5,T20260119.0005,Need access to CRM application,Triage,"Moore, James",150.5,Low,1.0
T20260215.0002,MFA not working on mobile device,High,Service Request,SW:Defect,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20260215.0002,MFA not working on mobile device,High,Service Request,SW:Defect,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20260215.0002,MFA not working on mobile device,High,Service Request,SW:Defect,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20260215.0002,MFA not working on mobile device,High,Service Request,SW:Defect,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20260215.0002,MFA not working on mobile device,High,Service Request,SW:Defect,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20260218.0003,Email bouncing back to external clients,Medium,Medium,SW:Internal,1,T20260119.0001,Email bouncing back to external clients,Triage,"Moore, James",195.0,Critical,1.0
T20260218.0003,Email bouncing back to external clients,Medium,Medium,SW:Internal,2,T20251209.0007,Email bouncing back to external clients,SW:Support,"Anderson, Scott",169.5,Critical,1.0
T20260218.0003,Email bouncing back to external clients,Medium,Medium,SW:Internal,3,T20251226.0005,Email bouncing back to external clients,SW:Support,"Miller, Susan",137.0,Critical,1.0
T20260218.0003,Email bouncing back to external clients,Medium,Medium,SW:Internal,4,T20260114.0007,Email bouncing back to external clients,SW:Internal,"Miller, Susan",29.0,Critical,1.0
T20260218.0003,Email bouncing back to external clients,Medium,Medium,SW:Internal,5,T20251210.0005,Email bouncing back to external clients,IT:Hardware,"Taylor, Mark",100.5,Critical,1.0
T20260214.0001,Internet speed slow at branch office,Low,Service Request,IT:Change,1,T20260219.0004,Internet speed slow at branch office,SW:Support,"Moore, James",156.0,High,1.0
T20260214.0001,Internet speed slow at branch office,Low,Service Request,IT:Change,2,T20260220.0006,Internet speed slow at branch office,SW:Internal,"Taylor, Mark",82.5,High,1.0
T20260214.0001,Internet speed slow at branch office,Low,Service Request,IT:Change,3,T20260102.0006,Internet speed slow at branch office,SW:Internal,"Miller, Susan",201.5,High,1.0
T20260214.0001,Internet speed slow at branch office,Low,Service Request,IT:Change,4,T20260221.0007,Internet speed slow at branch office,SW:Support,"Miller, Susan",48.5,High,1.0
T20260214.0001,Internet speed slow at branch office,Low,Service Request,IT:Change,5,T20251215.0007,Internet speed slow at branch office,IT:Applications,"Miller, Susan",105.5,High,1.0
T20260107.0001,Need access to CRM application,Medium,Service Request,IT:Change,1,T20260114.0005,Need access to CRM application,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20260107.0001,Need access to CRM application,Medium,Service Request,IT:Change,2,T20251209.0010,Need access to CRM application,SW:Support,"Anderson, Scott",221.5,Low,1.0
T20260107.0001,Need access to CRM application,Medium,Service Request,IT:Change,3,T20260301.0007,Need access to CRM application,IT:Hardware,"Moore, James",233.0,Low,1.0
T20260107.0001,Need access to CRM application,Medium,Service Request,IT:Change,4,T20260123.0003,Need access to CRM application,SW:Internal,"Anderson, Scott",75.0,Low,1.0
T20260107.0001,Need access to CRM application,Medium,Service Request,IT:Change,5,T20260119.0005,Need access to CRM application,Triage,"Moore, James",150.5,Low,1.0
T20260212.0005,Zoom meeting room setup,Medium,Service Request,IT:Change,1,T20251209.0009,Zoom meeting room setup,SW:Support,"Taylor, Mark",33.5,Low,1.0
T20260212.0005,Zoom meeting room setup,Medium,Service Request,IT:Change,2,T20260119.0014,Zoom meeting room setup,IT:Change,"Taylor, Mark",57.0,Low,1.0
T20260212.0005,Zoom meeting room setup,Medium,Service Request,IT:Change,3,T20260124.0006,Zoom meeting room setup,IT:Change,"Anderson, Scott",92.5,Low,1.0
T20260212.0005,Zoom meeting room setup,Medium,Service Request,IT:Change,4,T20260110.0012,Zoom meeting room setup,SW:Internal,"Moore, James",81.0,Low,1.0
T20260212.0005,Zoom meeting room setup,Medium,Service Request,IT:Change,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20251206.0001,QuickBooks not launching after update,Medium,Maintenance,SW:Defect,1,T20260102.0008,QuickBooks not launching after update,IT:Hardware,"Miller, Susan",76.0,Medium,1.0
T20251206.0001,QuickBooks not launching after update,Medium,Maintenance,SW:Defect,2,T20260106.0003,QuickBooks not launching after update,SW:Change,"Moore, James",11.0,Medium,1.0
T20251206.0001,QuickBooks not launching after update,Medium,Maintenance,SW:Defect,3,T20251221.0008,QuickBooks not launching after update,SW:Internal,"Anderson, Scott",55.0,Medium,1.0
T20251206.0001,QuickBooks not launching after update,Medium,Maintenance,SW:Defect,4,T20260219.0007,QuickBooks not launching after update,IT:Hardware,"Moore, James",93.0,Medium,1.0
T20251206.0001,QuickBooks not launching after update,Medium,Maintenance,SW:Defect,5,T20251203.0004,QuickBooks not launching after update,SW:Defect,"Taylor, Mark",150.0,Medium,1.0
T20260220.0002,File recovery request,High,Service Request,SW:Change,1,T20260221.0011,File recovery request,IT:Applications,"Miller, Susan",126.0,Medium,1.0
T20260220.0002,File recovery request,High,Service Request,SW:Change,2,T20251228.0007,File recovery request,IT:Applications,"Taylor, Mark",113.0,Medium,1.0
